gene	Astrocytes	CThPN	DL CPN	Layer 4	NP	SCPN	UL CPN
Lhfpl5	0.0				0.0		
Pgap2							
Ppp3cc	0.0		1.0	1.0			
Neurl2				1.0			1.0
Ripk1		0.0	0.0	0.0	0.0	0.0	0.0
Ambra1							
Celsr1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Txndc5							
Gfra1	1.0	0.0	0.0	0.0		0.0	0.0
Il2							
Btg2	1.0		0.0	0.0	0.0	0.0	0.0
Gm26782							
Ucp2	0.0	0.0	0.0	0.0	0.0		0.0
Wdr62	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Soga3		1.0	1.0	1.0	1.0	1.0	1.0
Dmxl2	0.0	1.0	1.0	1.0	1.0	1.0	
Gm12184	0.0		0.0		0.0	0.0	
Camk2g	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Abca5	0.0		1.0	1.0			1.0
C1qtnf6	1.0	0.0	0.0	0.0		0.0	0.0
Cd320							
Pold1							
Rad51d							
Pkmyt1							
Ppfia2	0.0		1.0	1.0		1.0	1.0
Syne2	0.0	0.0	0.0	0.0	0.0		0.0
Bcl2l13							
Fam131b							
Thumpd1	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Ryr2	0.0			1.0		0.0	
Kif24	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rsbn1		1.0	1.0	1.0	1.0	1.0	1.0
Gm13889	1.0	0.0			0.0	0.0	0.0
Tnfrsf12a		0.0	0.0	0.0	0.0	0.0	0.0
Cib1	1.0	0.0	0.0	0.0	0.0		0.0
Pura	1.0						
Elmo2							
Ntm	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Ttbk1	0.0					1.0	
Rbm45							
Sat2							
Ccndbp1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Cntn1		1.0	1.0	1.0	1.0	1.0	
Ajap1	0.0	0.0	0.0		0.0	0.0	
Dcun1d4							
Sgpl1							
Vill	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Celf6	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Lrrc16b							
Sirpa							
G630016G05Rik	1.0	0.0	0.0	0.0		0.0	
Phlpp1							
Rnaseh1							
Prkcz	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Acbd5							
R3hdm4	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Begain	0.0	1.0	1.0	1.0		1.0	1.0
Amz1		0.0	0.0	0.0	0.0	0.0	0.0
Hook2							
Ramp3	0.0	1.0					0.0
Fzd9							
Zfp354c							
Rcbtb2	1.0	0.0	0.0	0.0	0.0		0.0
P2rx4					0.0		
Kpna2		0.0	0.0	0.0	0.0		0.0
Neat1	1.0	0.0	0.0	0.0		0.0	0.0
Bcl2l11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lxn	1.0						
Nap1l5			1.0	1.0	1.0	1.0	
Khk		0.0	0.0	0.0	0.0	0.0	0.0
Gm5914							
Sec23b							
Rab9	1.0	1.0	1.0	1.0	1.0	1.0	1.0
3110045C21Rik							
Gap43	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Rab8a	1.0	1.0	1.0	1.0		1.0	1.0
Dus1l							
Slc25a26							
Purb							
Sil1							
Arhgef10l							
Arhgap29	0.0		1.0	1.0	0.0		
Chpt1							
Sema4c							
Isyna1							
Nck2							
Csgalnact1					0.0		0.0
Fancd2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Adhfe1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm4723	1.0			1.0			
Ppp6r1							
Hebp2	0.0	0.0	0.0		0.0		0.0
Slain1							
Ldlrad4			1.0	1.0	0.0		1.0
Fxn	1.0	0.0	0.0				
Armc8							
Cidea	0.0	1.0	0.0			0.0	0.0
Crtap		0.0	0.0	0.0	0.0	0.0	0.0
Btbd3							
Klhl23		1.0	1.0	1.0	1.0	1.0	1.0
Taf6l							
Nrp2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nhs	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Stard10		0.0	0.0	0.0	0.0	0.0	0.0
Cntnap4		1.0	1.0				0.0
Rasgrp2			1.0	1.0	1.0	1.0	1.0
Myo10	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Kdm3a							
Rfxap		1.0	1.0	1.0	1.0	1.0	1.0
Gm4425	0.0		0.0	0.0	0.0	0.0	0.0
Dynlt1a							
Psme1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Grin2a	0.0	0.0	1.0	1.0		0.0	
Ift74	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Insr							
S1pr3		0.0	0.0	0.0	0.0	0.0	0.0
Sf3a3	1.0						
Raet1d	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Usp12							
Tjp2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Chd3os	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Rltpr	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Fbxo41	0.0	1.0	1.0	1.0		1.0	1.0
Galm	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Papss2		0.0	0.0	0.0	0.0	0.0	0.0
Zfp560	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Cul7							
Nrcam	1.0		1.0	1.0	1.0	1.0	
Adam10							
Arhgap35							
Gfer	1.0				0.0		
Dus3l							
Tspan14							
Rgcc	1.0	0.0	0.0		0.0	0.0	
Senp8							
Gna14	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hist2h2be		0.0	0.0	0.0	0.0	0.0	0.0
Gm3739	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Osbpl6							
Ss18l1							
Gpd1l							
Atp6v1a	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Lrp1b	0.0				1.0		
E2f7	0.0	0.0	0.0	0.0			0.0
Nup35							
Cables2							
Banp	0.0		1.0	1.0	0.0		1.0
Mmgt2							
Tuba1c							
Ing5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mlx	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Phyhip	0.0		0.0		0.0	0.0	0.0
Khsrp							
Atg10							
Edil3							
Chchd5							
Ubqln4							
Dpm3	1.0	1.0	1.0	1.0		1.0	1.0
Fam117a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sema3f	0.0				0.0		
Pus1							
Cmc4							
Dlg2	0.0		1.0	1.0	1.0		1.0
Cpne3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Haus5							
Tpm1	1.0		1.0	1.0	0.0		
Maml1							
Akap13							
Tmem240	0.0	1.0	1.0	1.0			
Ccdc6							
Nsun6							
Kdm5a							
Gnaz		1.0	1.0	1.0	1.0	1.0	1.0
Cyp4x1	0.0	0.0			0.0		0.0
Nkrf							
Rnf214							
Rabif			1.0	1.0	1.0	1.0	1.0
Ipo13							
Rlbp1	1.0	0.0			0.0		
Dcaf8	1.0				0.0	0.0	0.0
Golga4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sptbn2	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Jak2							
Dbr1							
Lcmt1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Eomes		0.0	0.0	0.0	0.0	0.0	0.0
Grhpr							
Zmat4	0.0	0.0	0.0		0.0	0.0	0.0
AI854703	0.0	1.0		1.0		1.0	1.0
Scrn1	1.0		1.0	1.0			1.0
Bmper	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Lipg	1.0	0.0	1.0			0.0	0.0
Gt(ROSA)26Sor	1.0		1.0	1.0			1.0
Dgat2	0.0	1.0		1.0	1.0		
Hiat1	1.0	0.0					
Serinc5	0.0			0.0			0.0
Ormdl1							
Slc17a7	0.0	1.0	1.0	1.0		1.0	
Mapk14							
Hip1							
Gstz1							
Lhpp							
Spon1		0.0		0.0	1.0		0.0
Ssbp3	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Bcan	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Lhfpl3	0.0	0.0	0.0		0.0	0.0	0.0
Dpm2	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Gopc	0.0	1.0	1.0	1.0	1.0		1.0
Steap2		0.0	0.0	0.0	0.0	0.0	0.0
Timm8a1						1.0	
Spire1							
Sptb	0.0	0.0	0.0	0.0	0.0	0.0	
Dok4		1.0	1.0	1.0	1.0	1.0	1.0
Ankrd6							
Ndfip2	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Celsr3	0.0	1.0	1.0	1.0	1.0	1.0	1.0
2700062C07Rik							
Hspa2	1.0	0.0	0.0		0.0	0.0	0.0
Cdc25b							
Plb1	0.0	0.0	0.0		0.0	0.0	0.0
Adam19	0.0		1.0	1.0		1.0	1.0
Il6st	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Ppm1d							
Gm13157							
Zcchc24	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Ccdc82							
Bcar3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Cyp4f16							
Gpr149	0.0	0.0	0.0		0.0	0.0	0.0
Arsk	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Naa38	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Tab3							
Col4a2	0.0	0.0	0.0		0.0	0.0	0.0
Jakmip1		1.0	1.0	1.0	1.0	1.0	1.0
Mkl2							
Pard6g			1.0	1.0			1.0
Rnf31							
Il1rapl2	0.0	0.0		0.0	0.0	0.0	0.0
Cdk5		1.0	1.0	1.0	1.0	1.0	1.0
Gm996	0.0	0.0	0.0		0.0	0.0	
Dock3							
Pola2							
Rspo2	0.0	0.0			1.0	1.0	
Snapc3		1.0	1.0	1.0	1.0	1.0	1.0
Paqr6		0.0	0.0	0.0	0.0	0.0	0.0
Gli2		0.0	0.0	0.0	0.0	0.0	0.0
Stt3a							
Creg2	0.0		0.0		0.0	0.0	
Tti1							
Cstf2							
Creg1							
Unc80	0.0			1.0			
Mllt1							
Necap2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Pcsk6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gspt2	0.0				0.0	0.0	
Rpusd2	0.0	0.0	0.0	0.0	0.0	0.0	
Arhgef39	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc6a17							
Taf10				0.0	0.0	1.0	0.0
Baz2b		0.0	0.0	0.0	0.0	0.0	0.0
Rnf24							
Tlk1							
Kcnf1	0.0	0.0		1.0	0.0	0.0	
Mta3							
Nsmaf							
Slc1a6	0.0		0.0		0.0		
Dpy19l4							
Zfp111							
Atic							
Wasf3							
Poli							
Ccl25							
Rnf130							
P2rx2	0.0				0.0		
Scube1	0.0		1.0	1.0			1.0
Napepld	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Baiap2		1.0	1.0	1.0	1.0	1.0	
Fbxo33							
Gamt							
Ttc32							
Brwd1		1.0	1.0	1.0	1.0	1.0	1.0
Plin3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Fam105a	0.0				0.0		0.0
Tmem132c	0.0		0.0	0.0	0.0	0.0	0.0
Prr7		1.0	1.0	1.0	1.0	1.0	1.0
Rpp30	1.0		1.0	1.0	1.0	1.0	1.0
Nelfe	1.0	0.0	0.0	0.0	0.0		0.0
Dcaf5							
Atad5							
Myo1c				1.0			
Smad3		0.0			0.0	0.0	
Adamts2	0.0	0.0	0.0	0.0	0.0	0.0	
Ccdc148	0.0				0.0		
Slitrk2							
Ctnnd2	1.0	1.0	1.0		1.0	1.0	
Tecpr2							
Rab33b							
Hip1r							
Fndc4	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Fst	0.0	0.0	0.0	0.0	0.0		
Stxbp6	1.0	0.0	0.0	1.0	0.0		0.0
Srxn1							
Prrg1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alms1							
Gm19345	0.0						
Slc7a11	1.0	0.0	0.0	0.0			0.0
Recql							
Fut9		1.0	1.0	1.0	1.0		
Mospd1	0.0						
St8sia2	0.0		1.0	1.0	1.0	1.0	1.0
Nt5c	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Gltscr1l							
Ogfod1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spata5							
Fgfr1	1.0	0.0		0.0	0.0		
Psmg3	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Tenm2	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Notch4							
Arl6ip5	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Accs							
Tet3							
Zbtb6							
Lmo4	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Zscan22	0.0	0.0	0.0	0.0	0.0	0.0	
Mid1ip1	1.0	0.0			0.0	0.0	0.0
Rdx	1.0	1.0	1.0	1.0		1.0	1.0
Zik1							
Klf5		1.0	1.0	1.0	1.0		
Gna11	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Cryab	1.0	1.0	1.0	1.0			0.0
Mt1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Lhfpl4	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Exoc6b							
Rps6ka5							
Cep55		0.0	0.0	0.0	0.0	0.0	0.0
Pabpc1l	0.0						
Fut10	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Ptpn13		0.0	0.0	0.0	0.0	0.0	0.0
Adgrl3			1.0	1.0	1.0	1.0	1.0
Ccdc66							
Cacnb1							
Mon1a							
Zdhhc8							
Zfp454							
Dym							
Ngly1							
Creb5	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Ephb3		0.0	0.0	0.0	0.0	0.0	0.0
Abcb6							
Gm26901	0.0	0.0	0.0		0.0	0.0	0.0
Vash1	0.0	0.0	0.0		0.0	0.0	0.0
Rgs10	0.0	1.0	1.0	1.0			
Alkbh7							
Dact1	0.0				0.0	1.0	
Cpsf4							
Spata2l	0.0	0.0			0.0	0.0	
Trpc3	0.0		0.0		0.0	0.0	0.0
Gm29508		0.0	0.0	0.0	0.0	0.0	0.0
1110017D15Rik							
4930556M19Rik.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mfsd9	0.0	0.0	0.0		0.0		
Zc2hc1a	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Mybl2		0.0	0.0	0.0	0.0	0.0	0.0
Ldoc1	0.0			1.0			0.0
Kpnb1	1.0			1.0		1.0	
Grik2							
Pomt2	1.0						
Apln	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ncam1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Sirt7							
Dzip1							
Ppp3ca	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Psmg1					1.0	1.0	
Efhd2	1.0	0.0	0.0	0.0	0.0		
Kcnd3							
Timmdc1							
Zfp954							
E130309D02Rik							
Fkbp14		0.0	0.0	0.0	0.0	0.0	0.0
Taf12	0.0	0.0	0.0	0.0	0.0		0.0
Yipf3	1.0						0.0
Bhlhe41		0.0	0.0	0.0	0.0	0.0	0.0
Fbxo10							
Ttyh2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Reps1							
Sp8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sephs2		1.0	1.0	1.0	1.0	1.0	1.0
Pole3	1.0						
Pappa	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kif22		0.0	0.0	0.0	0.0	0.0	0.0
Ccdc107		1.0	1.0	1.0	1.0	1.0	1.0
Hddc2	1.0		1.0	1.0	1.0	1.0	1.0
Tgfb3	1.0	0.0	0.0	0.0		0.0	0.0
Cdk2		0.0	0.0	0.0	0.0	0.0	0.0
Tmem158			1.0	1.0	1.0		1.0
Anln	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mapre2		1.0	1.0	1.0	1.0	1.0	1.0
Chst2							
Cbln2	0.0	0.0	1.0	1.0			1.0
Taf4a							
Zmiz2	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Mdfic	1.0	0.0	0.0	0.0	0.0	0.0	0.0
St6gal2							
Zfp763							
Tmem2							
Scfd1							
Dhrs7b							
Sgk3	1.0			1.0			
Prim2							
Bmi1							
Man2a2							
Ift52							
Rad9a							
Supt7l							
Zfp956							
Papd4							
Degs1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Top2a		0.0	0.0	0.0	0.0	0.0	0.0
Hist1h1c							
Rad23a	1.0						
4933427D14Rik							
Timm21							
Rab15	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Gtf2h2							
Fadd		0.0	0.0	0.0	0.0	0.0	0.0
Tusc3	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Gsto1	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Phlda1							
Gps2	1.0	1.0	1.0	1.0		1.0	1.0
Fblim1	0.0						
Pthlh	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B630019K06Rik							
Ogfod3							
Litaf	1.0	0.0	0.0	0.0	0.0	0.0	0.0
5930412G12Rik		0.0	0.0	0.0	0.0	0.0	0.0
Gna12							
Jph1	0.0				0.0		0.0
Tbc1d13							
Hist1h2bk	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C230035I16Rik		0.0	0.0	0.0		0.0	0.0
Micu1							
B9d2							
Rbm4							
Orai3	1.0		1.0	1.0			
Fgf13	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Pax6	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Dab2		0.0	0.0	0.0	0.0	0.0	0.0
E2f5	1.0	0.0	0.0	0.0	0.0	0.0	0.0
B2m							
Adgrl2	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Sap30	1.0		1.0	1.0	0.0	1.0	1.0
Adam22							
Fam73b							
Nck1							
Bdh1		1.0	1.0	1.0	1.0	1.0	1.0
Agtrap		0.0	0.0	0.0	0.0	0.0	0.0
Slc43a1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Parp12		0.0	0.0	0.0	0.0	0.0	0.0
Prmt5	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Dennd1b			0.0				0.0
Rap1gap							
Vwa5b2	0.0		1.0	1.0			
Dock9	0.0	1.0	1.0	1.0	1.0	1.0	
Stx17							
Ubxn2b					1.0		0.0
Mapk4							
Ldb2		1.0	1.0		1.0	1.0	
Vps9d1							
Emx2os		0.0	0.0	0.0	0.0	0.0	0.0
Plxnc1	1.0	0.0	0.0	0.0		0.0	0.0
Ski	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Shc1		0.0	0.0	0.0	0.0	0.0	0.0
Actl6b		1.0	1.0	1.0	1.0	1.0	1.0
Pfas							
Dmrta2		0.0	0.0	0.0	0.0	0.0	
Dhrs7	1.0		0.0		0.0		0.0
Pkd2							
Skp2		0.0	0.0	0.0	0.0	0.0	0.0
Traf2							
Mgat4c	0.0			0.0	1.0		0.0
Rnd3							0.0
Rbms1	0.0	0.0		1.0	0.0		
Mpdz							
Adgrl1	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Cdon	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Snx9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sars2							
Scamp5							
Trhde	0.0				0.0		
Tmem131							
Lrrc1		0.0	0.0	0.0	0.0	0.0	0.0
Frmd4a		1.0	1.0	1.0	1.0		1.0
Chn2							
Coro1c		1.0	1.0	1.0	1.0	1.0	1.0
Cobll1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pde5a		0.0	0.0	0.0	0.0	0.0	0.0
Tgm3	0.0	0.0	0.0		0.0	0.0	0.0
Rasl10b			1.0	1.0		1.0	1.0
Terf1							
Bysl							
Zfp398							
Tap2		0.0	0.0	0.0	0.0	0.0	0.0
Zbtb45							
Cbx2	0.0	0.0	0.0		0.0	0.0	
Pou6f1							
Rapgef6							
Sh2d5	0.0			1.0		1.0	1.0
Itm2a							
Atg16l1							
Gm17092	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lingo1		1.0	1.0	1.0	1.0	1.0	
Gm20515		0.0	0.0	0.0	0.0	0.0	0.0
Frmd8							
Tango2	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Mcts1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Neto1	0.0		0.0	0.0	0.0	0.0	0.0
Them6		1.0		1.0		1.0	
D230017M19Rik	0.0	1.0	1.0	1.0	1.0	1.0	
Zfp949							
Sh3yl1	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Abhd14b		0.0			0.0	0.0	
Tmsb15b1	0.0	1.0	1.0	1.0	1.0	1.0	1.0
3110021N24Rik	0.0			0.0			0.0
Mfge8	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Klhl5	1.0	1.0	1.0		1.0	1.0	0.0
Fam204a	1.0	1.0		1.0	1.0	1.0	1.0
Klf16							
Tmx4		1.0	1.0	1.0	1.0	1.0	1.0
Mapk8ip1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Nup188							
Il1rapl1	0.0		0.0		0.0		0.0
Zc3h12c	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tbrg4							
Kctd8	0.0		0.0	0.0	0.0		0.0
Snapin	1.0						
Slc16a3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gmnn		0.0	0.0	0.0	0.0	0.0	0.0
Eif2ak4							
B230217O12Rik	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Qpct	1.0						
Kcna6	0.0	1.0			1.0		
Elk1							
Pign							
A230077H06Rik	0.0		0.0	0.0	0.0	0.0	0.0
Cml1							
Plch1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rpl27_ps3		1.0	1.0	1.0	1.0	1.0	1.0
Tdrd7	1.0			1.0			
Adat3	0.0	0.0	0.0	0.0	0.0	0.0	
Kdsr							
Gys1							
Gm9008	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Madd							
Pgam5		1.0	1.0	1.0	1.0	1.0	1.0
Uncx	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fbxl16							
Sh2d3c							
Nav1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Mgat1							
Trim12c		0.0	0.0	0.0	0.0	0.0	0.0
Nsmce4a	1.0			1.0	0.0		
Gm11266		1.0	0.0	0.0		1.0	0.0
Akap12							
Zwilch	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B3galt6							
Cyp39a1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Tmem178	0.0		0.0	0.0			0.0
Kdm7a							
Ncapd2							
Nudt8							
Fuca1	1.0	1.0		1.0	1.0		1.0
Crabp2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mfsd6	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Ppm1k							
Sugp2							
St6galnac3							
Trim67		1.0	1.0	1.0	1.0	1.0	1.0
Kcnj10	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Trim56	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arc	1.0	0.0	0.0	0.0		0.0	0.0
Zfp800							
Tpgs2	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Grm4	0.0	0.0	0.0		0.0	0.0	0.0
Fancl	1.0						
Wdr91							
Rnf208	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Tax1bp3		1.0	1.0	1.0	1.0	1.0	1.0
Zfp946							
Pou2f2	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Slc7a10	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm15728	0.0				0.0		
Rnf19b							
9130604C24Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm3252	0.0	0.0	0.0		0.0	0.0	0.0
Lims1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Renbp	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Psmg2							
Ly6h		1.0	1.0	1.0	1.0	1.0	1.0
App	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Capg		0.0	0.0	0.0	0.0	0.0	0.0
Zic1		0.0	0.0	0.0	0.0	0.0	0.0
Dusp15		1.0					
D430019H16Rik	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Ddx19a							
Ift57	1.0		1.0	1.0	1.0		
Dennd1a							
St6galnac6							
Relt				1.0			1.0
Fam135b	0.0	0.0	0.0	0.0	0.0	0.0	
Zfp583							
Prps1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Yipf1							
Enpp2		0.0	0.0	0.0	0.0	0.0	
Gm38112	0.0	1.0		1.0		1.0	1.0
Rgs2							
Mlh1							
Rita1							
Rif1							
Zdhhc2				1.0			
Tmem42							
Syndig1	0.0			1.0			
Igsf9							
Rdh14							
Fos	1.0	0.0		1.0	0.0		1.0
A930004D18Rik							
Fcor							
Rfc4		0.0	0.0	0.0	0.0	0.0	0.0
Ncam2		0.0	0.0	0.0		1.0	0.0
Ppp2r2c		1.0	1.0	1.0	1.0		
Fem1b							
Lrrc42							
Fam19a5							
Smox							
Tmem19							
1700019D03Rik	0.0		0.0	0.0	0.0		0.0
Ccdc15							
Mtcl1							
Dusp8	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Pcnx							
Tmem44		1.0	1.0	1.0	1.0	1.0	1.0
Gm3510	0.0	0.0		1.0		0.0	
Dync1li1		1.0	1.0	1.0	1.0	1.0	1.0
Limk1							
Fam43b	0.0	1.0	1.0	1.0	1.0	1.0	
Actr5							
Serpinh1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Scn2b	0.0				0.0		
Fabp7	1.0	0.0	0.0	0.0	0.0		
Gclc							
Prpf4							
Zscan26							
Scn8a							
Osbpl3	0.0			1.0			
Dalrd3							
6430548M08Rik	0.0	1.0					
Chtf18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfml2b	0.0	1.0					0.0
Mkrn1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Ttll4							
Spata13		0.0	0.0	0.0	0.0	0.0	0.0
Ahcyl1	1.0		1.0	1.0	1.0	1.0	1.0
Zcchc18	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Chd2							
Slc39a14							
Rcor3							
Rimklb		1.0	1.0	1.0	1.0	1.0	1.0
Birc5		0.0	0.0		0.0	0.0	
Hibch							
Abcf2				1.0		1.0	
Utp18		0.0			0.0		
Gpatch4	0.0		1.0	1.0		1.0	1.0
Pi4k2b							
Wwc1							
Zfp768							
Spa17							
Ggnbp1							
Fbln5		0.0	0.0	0.0	0.0	0.0	0.0
Cntn3	0.0	0.0			0.0		0.0
Nog	1.0	0.0				0.0	0.0
Pradc1							
E130311K13Rik							
Nup107							
Csmd3	0.0	1.0	1.0	1.0	1.0		
Bhlhe40	1.0	0.0			0.0	0.0	
Rundc3b							
Msrb3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sidt1	0.0	0.0	0.0		0.0	0.0	0.0
Slc16a2							
Nxn		0.0	0.0	0.0			0.0
Gck	0.0	1.0		1.0			
Znrd1as							
Fam167a	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Atm							
Cry2							
Fam181a	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Enkd1							
Mapt		1.0	1.0	1.0	1.0	1.0	1.0
Inppl1	1.0	0.0	0.0	0.0	0.0	0.0	
Gm26853							
Rapgef4	0.0						
Gpc6							
Dnajc2		1.0	1.0	1.0	1.0	1.0	1.0
Gm10371	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pdha1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Cxcl14	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Znhit3		1.0	1.0	1.0	1.0	1.0	1.0
Exosc1	1.0		1.0	1.0		1.0	1.0
Ngb	0.0	0.0	0.0		0.0	0.0	0.0
Ip6k2		1.0	1.0	1.0	1.0	1.0	1.0
Ifrd1	1.0		1.0	1.0	1.0	1.0	1.0
Gm16894	0.0	0.0	0.0	0.0	0.0		0.0
