gene	Apical progenitors	Astrocytes	CThPN	DL CPN	Immature neurons	Intermediate progenitors	Layer 4	Migrating neurons	NP	SCPN	UL CPN
Hist1h1e	0.9992950881019018		0.9997271248408511	0.9948504257284099	0.9985755592589154		0.9931218331221896	0.9999290717583219	0.7544079283862812	0.9995341077432714	0.9998960160643039
Arsa	0.972397983396136	1.0	0.3039241198621392		0.24356667725813363	0.95453563703177		0.9420733073616856	1.0	0.06334837378559477	
Drd1	0.9041369662849705	0.6464243135152069	0.9999479528298589		0.4077554087505272	0.842147546009682	0.15517104378634228	0.8522992733004349	0.9069589849614096	0.9618286414044512	0.6962243119254956
Drc1	0.9706467999572744	0.31386427132658035			0.41065190738505475	0.938093746721022		0.954840008940337	1.0	0.18408001895088988	0.555011780380253
Nek7	0.9999644500863807	0.9982032193994198	0.9999999999427489	0.9999999832260235	0.9999995333078615		0.9999999999871062	0.9999999999978105	0.9082027527796177	0.9999999584724352	1.0
Vrk1	1.0		0.9872526043692197	0.9999824571725038	0.23900208942281986	0.9999999997897338	0.9999999999345434	0.3621863963663604	0.0851893604404047		0.9999999999999672
Pus7											
Nsdhl		0.9999821362708974		0.6849097076317673			0.9998749954673758	0.7931575042633213			0.3418083413646753
Tsix		0.999185211134167	0.9999999999999661	0.9999999999951229	0.999902348112746	0.9635619035823993		0.9044425761045525	0.46330865640805163	1.0	0.9999810457700312
Rhbdf1		0.9999998510235409	0.9358478605846723	0.79656898562253	0.7413261391269518	0.6590213279132426	0.9247294141044905	0.901282624075208	0.041325985521162734	0.8574511091461885	0.9863259222759744
Kcnh1	0.9921164269914784	0.9126596084475028	0.8367973216881568		0.8548070504432881	0.9793736370062626	0.9982102052327056	0.9763542871762069	0.9982102052327056	0.8284524275685823	0.6320028105006721
Sap130											
1700008J07Rik											
Rusc2	0.999999999999995	0.9926081403546605	1.0	1.0	0.9999999999995112	0.9999996010575098	1.0		0.9999999664115715	1.0	1.0
Gm9844	0.9999999999999959	0.9999999998801806	1.0	1.0	1.0		1.0	1.0	1.0	1.0	1.0
Soat1											
Pcgf3											
Mthfd2											
Ptchd2	0.9708362125421315	1.0	0.5553662111913873	0.6187382643709154	0.10777383509761096		0.7187896180543611	0.07013146495273925	1.0	1.0	0.9160931876860944
Atp1a2		1.0	1.0	0.9999999999999903	0.9999999999999967	1.0	1.0	1.0	0.9880839330013278	0.9999999999999826	1.0
Spin2c											
Stx1a	0.9525743067442951		0.9999679415230814	1.0		0.7911168239226921	1.0		0.866799123615558	0.9999999244487485	0.9999961335477161
Ubac2	0.999258433399934	0.999911869758169		0.7521815096037914							
Rec8	0.8599196832752678	0.6858280336057817		0.1132290937250735		0.11259005658670196	0.4452034173235425	0.5571673920073417			0.10525044004944806
Arhgef1											
Ptprn2	0.9671074842623205	0.907980623217909				0.9492284401008958	0.9786829651163749	0.8850805380155289			0.5274082128421047
Phkb											
Cep120											
Synpo	0.20601783323735112	0.32514873853819337	0.024038438425589392			0.19751015920158277	0.3793115809066594	0.19116154286245235			0.9883260000864136
Lsm14a	1.0	0.9999999987496553	0.9999422766474728	0.8951832676738657		0.999999999992816	0.7988674440774374		0.3434513058914488	0.5474485300445384	0.9976070649881279
Sall3		1.0	0.8463791386504146	0.7634794495318598	0.7844954788574067		0.9387096648736709	0.9657705862614194	0.9507832645510983	0.7079332914817049	0.9796532158304081
Slc16a1											
Jam3	0.999999999999982	0.9055247886840023				0.9999992707783678	0.23586843424233095			0.597586700960467	0.7576281507373773
Plgrkt		1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999967304	1.0	1.0
Esr1	0.969599502164988	0.8413424243565717	0.626965889720215		0.7626822739267145	0.9435298393974717	0.749319850868982	0.9501137450460116	1.0	0.7099165866277555	0.8799589190405078
Cks2	1.0		0.9085699970600165	0.9577341023402356		1.0	0.26728861365386924		0.11863680529735088	0.7220459441922511	0.9994466954033012
Alyref	1.0		0.8603297642246246		1.0	1.0	0.02084167362916245	1.0	0.3325110524663447	1.0	
Per1											
Wnt7a	0.9948763544797031	0.9985073094972704	0.9999999999894447	0.6553021862556115	0.7597774367756798		0.9009918283375097	0.9886477510018492	0.9948763544797031	0.6065364866908316	0.9836464194683343
Pusl1	1.0	0.9999990734496454	0.9999999999999913	1.0	1.0	0.9958496340631786	1.0		0.9953030930691561	1.0	1.0
Qser1											
Chsy1											
Hells	1.0		0.9999999755932117	0.99999993917132	0.9999713105798612		0.9999999971211654	0.9999999996942777	0.9678301777749873	0.9999878064515483	0.9999999999974701
Irf3											
Loxl2	0.9066286951106466	0.999999790966807	0.9999990583716268	0.9998825478836645	0.9999999780599408	0.999999999717607	0.9999998974884255	1.0		0.9999996669011596	1.0
Plch2	0.2465929058478067	0.11739182173187457	0.49468263933705525		0.49260638919655286						
Zkscan14											
Serpinb6a											
Chga	0.9624159100553876		0.9975626222017461	0.9999999999737457	0.9955204417502957		1.0	0.99999999999293	0.9986874585407415		0.9999983222589173
Ube4b		0.905858389871062							0.10035150406073023	0.9889852922541422	
Hist1h2ap											
Fam45a											
Pola1											
Pcdh10	0.9372212503382915	0.9999999891488963	0.7145852922049654		0.9999500629793122	0.9999985055124567		0.9993109534368344		0.317939241822065	0.9999885993873384
Kctd12	0.9929976831082852	0.5753873594607619	1.0			0.9866730470920918		0.8924232830382364	1.0	0.9999999999999999	
Pla2g4e	0.06996295783684925	0.5536828546855753	0.9802276907021358		0.29505343696898834	0.927187083983783	0.7372319594556388	0.9415565487595308		0.14677414164860592	
Dtd1		0.9376875085714379	0.9942214052756446	0.9994821808360931		0.9999999999999996	1.0	1.0	0.9985395707073981	0.9999998838301353	
Ntsr1	0.999986567060978	0.9807169954269709	0.9944301404256991			0.9999104633410609	0.9959529202552785	0.9998609953656018	0.5664646998308256		
Bmp2k											
Idh2	1.0	1.0		0.7709508554472941		1.0		0.9999999999999992			0.48889856043157653
Kcnt2	0.997503365662441	0.9497073519614466	0.9335885669472136	0.052831705024933395	0.7035591039949916	0.9970215012681112		0.9976458321476596	0.10072365204883471		0.9760761478746199
Atp1b1	0.9999999999999993	1.0	1.0	1.0	1.0	0.9999959400764821	1.0		1.0	1.0	1.0
Gm26825											
Acox1	0.9953042743013011	0.9999875203856424		0.5111311015696388		0.9758720222209102		0.9346277002804564			0.16237642213856018
Herc3											
Gla		1.0	0.2129590996625248	0.1292259062263973	0.5008239491325244	0.5048811199798313	1.0	0.9827448566790358	1.0	1.0	0.77714291991224
Tns3		0.9999999997438882	0.9952108478644297	0.959838110812214	0.9647987707148977		0.9962559176638917	0.99959739336295	0.12392088529880518	0.956691738025871	0.9998910024666711
Emc1											
Itfg1		1.0	1.0	1.0	0.9999999999999953		1.0		1.0	1.0	1.0
Azin2											
Itih3	0.9999994707149533		0.99996277018642	0.9998209561686683	0.9998023298733131	0.9999951718902093	0.999982307052668	0.9999985146447256	0.8228183249681364	0.9998008444323303	0.9999990141511007
Fam161b											
Tgfb1i1	0.5253113474624935	0.4494431564901623	0.6935825964983562	0.9688805071320389		0.3804226368649739	0.5531025417876536	0.3322421104956601		0.9150218664903805	
Alkbh5	0.9999999999989994	0.9187127708511048	0.48114287995644056	0.9573537924419694		0.9999345013812388	0.8345728053555257			0.6041059008939952	
Rgs20		1.0		0.9999999162839425	0.8274294296739806		0.7925930692374932	0.9858135254526086	0.8846012195231274	0.9999993030099481	0.986026655606216
Rubcn											
Palm2	0.9876520686708095	0.8672149015867041	0.3272380086234168	1.0	0.39474041043331687	0.9672786689177443		0.9728139553512438	1.0	1.0	0.37879497713942367
Klhdc8a	0.9565104058472094		0.06758025702785875			0.7316908208422802	0.6673498912526619			0.04337318817267821	
Acvr2a											
Map4k1	0.9397756597600522	0.7268931562557982		0.42667415936416386	0.5632427187005014	0.9418726603889723	0.81017575976074	0.9471044854082084			0.9999999990243383
Sez6l	0.9701229248478697				0.9989717361208458	0.960822961026487	0.757802803695916		0.6762507218673863	0.9999999995895679	0.39792088093814626
Wbp1		0.9999217660671342	1.0	0.9999999965598183	1.0	1.0	0.9999959788526424	1.0	1.0	1.0	1.0
C330007P06Rik											
Fam69b			1.0	1.0	1.0		1.0	0.9995447677942102	0.9999999999999999	1.0	1.0
Vgf	0.3618168423269189	0.007534181732827605		0.564375295917285	0.8126245649439291	0.2114539583822974	0.5844933242289196	0.9950724146841594		0.26101068055798016	0.9612097335344585
Bcl6b	0.9883788242292025	0.8738804557746785	0.34096767026359176	0.14237488645679786		0.9812630791895011	0.8857802935339587	0.971234840958601		0.9978610086901041	
Cntrl											
Tril		0.9999976231143017	0.9343731098036401	0.8550036663611265	0.8028864782045113	0.4989414414640807	0.9464727956116586	0.9956606084264511	0.009924639114964662	0.763724386318561	0.9956611420524936
Prdx6	1.0	1.0		0.9999962337583714	0.999999999922562	1.0	1.0	0.9999999999789313		0.9999911609442197	0.9999999977568548
Rasip1	0.9339740613271317	0.8699913507267769	0.9999950807273573	0.11032116759928035		0.932204100116819	0.9117573119625857	0.7906819053099321			0.08261951852480387
Mogs											
Pcbd1											
Egfl6	0.7047925022702322	0.9556760276135189	0.9480014646533907	0.16480595565813105	0.11242911328618788	0.6363162046835679	0.1769716937423078	0.6716455382559166			0.4372953832165354
Hfm1	0.9511416931249249	1.0	1.0	1.0	1.0	0.48554665452137846	1.0	1.0	1.0	1.0	
Saal1											
Taf13	1.0	1.0	0.9630925859240713	0.9999986094594838	0.9999999999927971	1.0	0.9999999968964778		1.0	1.0	
Uvrag											
Parva		0.9999688008727836	0.9999949105769075	0.9999936151401417	0.9998535985554354		0.9999999743735974	0.9999999999668514	0.7945249803108615	0.9999887641656917	0.9999999999991426
Coq2	0.99302354061281						0.9781607195094554	0.9646848460206948			
Ugdh											
Pde4d											
2310068J16Rik		0.5944427159062566	0.9230526118327484	0.6445681183408587	0.9055657804677023	0.6832987828492957	0.9560640061179392	0.99679219578368	0.02302458872524782	0.8145815411072788	0.9987365190334031
Rab28	1.0	0.9999999999999742		0.09611579079315824		0.9999956067031263					
Tcf15	0.9829559615909552	0.7998735813351521	0.9093537378291937	0.7115054851064833	1.0		0.3412351168765406		1.0	0.6776126311620247	0.8212545459016604
Pde1c	0.9637397192186574	0.552069801156559		0.40144882227158896		0.11831518604566493	0.7450299842150333	0.2540155890923286			0.9152774288676633
Lgals3	0.9834239356719201		0.9260491276389665	0.910531896336259	0.9055438708189467	0.969781311844512	0.9511706518379722	0.9771278486074131	0.1434419033803077	0.7610863060434971	0.9790063207068203
Tmem25	0.9989397382677514	0.9060228748873559	0.6440572937595839	1.0	0.8091701742519719	0.9944810595393938		0.9924581558670618	1.0	0.4985409523427792	0.8062417472849939
Klc4											
Emp1	0.9999995334914364		0.9999891183523143	0.9999190923089771	0.9999376937815252	0.9999986061378214	0.9999945952395659	0.9999997407960983	0.8662046388223998	0.9999356504569288	0.9999998473352754
Zeb2	0.9998557370333482	0.9999999999999999	1.0	1.0	1.0		1.0	1.0	1.0	1.0	1.0
Rnf152	0.8378426936472331	0.9553934253774524				0.9803486520801634		0.994218892023596	0.9999772749510195		
Tmem127											
Vegfc	0.9890830821450602	0.4668409861352679	0.9875145366297604	0.6497965787017168	0.852241264021151	0.480533786144146		0.9996276867790747	0.18807500994038995	0.8384128189650096	
Tcf7l1	0.999999980235426		0.9997496217921561	0.9990703740104995	0.9958883921545636		0.9999300152556522	0.999934322897233	0.53587977262318	0.9988026639649187	0.9999941675673666
Numa1											
Nrxn1	0.9999999981197892	0.9999999995461667	1.0	1.0	1.0		1.0		1.0	1.0	1.0
Idi1	1.0	1.0	1.0	1.0	0.9999982802640639		1.0	0.9999971475002999	0.28555812078906473	0.9999999958867046	1.0
Gabpa											
Rhbdd3											
AF529169	0.9054607210101414		0.9025275655981259	0.8481294000304582	0.8010958775921748	0.9385803348437259		0.9560015712654802	0.044903020414545525	0.802593524674486	0.8931593649018851
Cyb5d2	0.999665623515662		0.9988024067746164	0.9984769586028795	0.9985769459153895	0.9989427342521247	0.9975717506739864	0.9999826905459895	0.8154827395288058	0.9933561017384049	0.999897098073252
C77370	1.0	0.9999999886659993	1.0	1.0	0.9999999999999835	1.0	1.0		0.9999999999760235	1.0	1.0
Calcoco1											
Pcdh8	0.9999999999993829	0.9999999999997494	0.9999999999504495		0.8740776646801218	0.9999999937627064		0.9999975751178543	0.9123424428423007		0.9999999878148182
Rnf219											
Tarbp2			0.972779206626162	0.9999999995616218	0.9999999999991614		1.0	0.5410074648514054	0.37683843474237655	1.0	1.0
Fam163b	0.5562058306963598	0.26223566340941096	0.05882521349175596	0.3930793257169377		0.464803764448509	0.9967656968325785	0.3168221431399494			
Mcmbp	1.0	0.5149961882810341		0.5186555674664577	0.9998549808436654	0.999999999939917	0.9998201908742882	0.8982918060163808	0.6508388232922353	0.9990650447869251	0.9999999995039899
Sun2											
B230334C09Rik	0.9505953259641657		1.0	1.0	1.0	0.7442520200402066	1.0		0.9999991655545267	1.0	1.0
B3galnt2											
Mgat4b											
Polr1e											
Fam188a	0.8807932217377674	0.9865488322194287	0.5445666630802598			0.08443947705367416	0.9999991373265378				
Bbs7											
Iqcj	0.8902809499021671	0.9025463568067431	0.7902667218438896	0.7947523789517714	0.8144001429522565	0.9624164059462681	0.9135002124738892	0.9761017391845505	1.0		0.9682315697779347
Uckl1											
Gli1	0.9999939839884764		0.9998696350261735	0.9995139210987949	0.9994662929093351	0.9999509614170019	0.9999381374572398	0.9999926231262035	0.773755469598419	0.9995117100649068	0.9999948406667875
Syne4		0.9587077467241508	0.9912112942083092	0.972615566229889	0.952048457787974	0.9906453037012355	0.9913845392956044	0.9998704512330483	0.06182499234242633	0.9554270203689122	0.9999590851845566
Acy1											
Hsdl1	0.9999938075568235	0.9999917395934093	0.9999999983969894	1.0	1.0	0.9999995321454415	1.0		0.7990619653149879	1.0	1.0
Fkbp11			0.81716386274374	0.09879066099683975	0.5534706015634795	0.9501928094588252		0.9772453278575255	0.4232220789494372	0.7056247608029855	0.6772043410010873
D10Wsu102e											
Hyls1											
Snx33		0.12549546821766	0.837583088551038	0.7191196998111822	0.6839373151514512		0.8724695509004151	0.9526521082554281	1.0	0.6982774129519561	0.979225995984286
Schip1.1											
Plcb3		0.9541234205202682	0.9946182525637942	0.9169378383998981	0.9396703917003884	0.9011122845373947	0.9874492367782756	0.999868281331212	0.11870638243255072	0.9375421459245453	0.9999311260126644
Wdpcp											
Magt1	0.9999991311210774	0.9999999999966309	0.9999999909192775	0.9999975102966494	0.9853917276568381		0.9999981800042683	0.9999999954265018	0.925002352023282	0.9985941508664193	0.9999999999999368
Piga											
Dopey1											
Cep95											
Tbc1d22a											
Lef1	0.9999999996840591		0.977961872550139	0.9543237310916172			0.9873474357081256		0.324140157825651	0.4579517613786176	0.9961016312507265
Ptpn21		0.30257915332450247	0.9918258866304196	0.8545503821558639	0.9103558048424645	0.20512058877095707	0.9641267044360288	0.9894904293494109	0.06186766257620191	0.9045773117059115	0.9997560496734456
Dsel											
Parp8	0.7840134488394065	0.957161985894648	0.8432445986539041			0.8802864427128507	0.04903405993127341	0.9322047657164674		0.5918672999404186	0.9999055248791534
Ctso		0.9999999999999999	0.9931188788572081	0.8968982130082693	0.8425765119414115		0.9662823882867659	0.9788733873146299	0.9999999999999999	0.9495320469277724	0.9985202725630972
Pak1ip1	0.9999999999956762	0.9992427982784511	1.0	0.6102900582558568	0.9979667841332285	0.9999535731746781	0.9875535733310341	0.13687535989362776		0.9945285509936664	
C2cd3											
Stk32b	0.8461789286050062	0.576743542143663	0.19888249573724537	0.9957760491749842		0.8107125795125693				0.999999958670431	
Herc4											
Svil			0.7668720558392901	0.7203170521637146	0.677317937425281		0.8202204566159279	0.9214286665140305	0.19252044541333602	0.7222546282172211	0.9504766003833212
Shroom2						0.958066839458631	0.999999999748988	0.8394119470814965			0.9807840354002526
Phlpp2											
Akr1c19	0.9999999999999958	0.9999999933133215	1.0	0.9999999967371532		0.9999999999999818	1.0	0.9999999999999424	0.9998595843696766	1.0	0.9673950578090388
Nptx2		0.9992902386332652	0.8359816868353414	0.7876821755015551	0.4190731610214704		0.827668533627884	0.9340641405155096	0.9992902386332652	0.6681007295258636	0.9875838958914157
Heatr5b											
Lefty2	0.9603682139432641	0.6316496026570964		0.21160793212343632	1.0	0.9187032647368713		0.933669770359411	1.0	1.0	0.016049852710847134
N4bp2l1											
Tst		1.0	0.9999979019817306	0.9999308953766789	0.996068893272232	0.9999999999999515	0.9999999997809336	0.999999999999999	0.9386581568169434		0.9999999996459922
Ctu1											
Fam163a	0.9999482247642087	0.9735875225819673	0.9947190026782998	0.9783235813712288	0.9859703142010484	0.999671200183975		0.9998500513932926	0.145919591686561	0.9705941997934353	0.9996097967356191
Fignl1											
Klf4		0.9999999999999912	0.9999999999753452	0.9999999999278815	0.999996555968213	0.9999999999999848	0.9999999715003881	1.0	0.9679776913263616	0.9999998443802519	1.0
Ndrg2	0.9999999999998863	1.0		0.9841118729853723	0.9915473791761227		0.9175019500689178	0.9935321809350599			0.9996687564519126
Socs4											
Sgsm2											
Blm											
Gse1	0.24889527175989878		0.9988981636596185			0.9395675185868757	0.9845933262225929	0.6554279422351308			
Crls1											
Tunar	0.9982913905622331	0.9048367817923878	0.46473557183212666		0.4914151368347003	0.9955992002734241		0.9932177289508478	0.39234124764645495	0.36363920484951684	
Dcaf15											
Irf2bp2											
Hectd1	0.9906625316117718		0.9999984175421879	0.9999999694334682	0.9999935929956275	0.9741932112941258	1.0	0.7027384207187666	0.9999995167654815	1.0	0.9999998113784531
Chrm1	0.7040983868049837	0.32955869937150073	0.4148000304624416	0.33812712249818166		0.6280852634050986	0.9935087618665828	0.5184667050990754			
Tmem135											
Depdc1b		0.4690883466656156	0.8165879238980133	0.7424179332883665	0.673238895139		0.8787535953397413	0.9315981744030676	0.20149218212487885	0.6895485043551179	0.9625873263897676
